CenterPos,HKU9,Eidolon_helvum,Alternate,Alternate_ID,Query
22501,0.3,0.13,-0.2,Rousettus_madagascariensis,Pteropus_rufus
22521,0.3,0.04,-0.49,Rousettus_madagascariensis,Pteropus_rufus
22541,0.34,0.03,-0.46,Rousettus_madagascariensis,Pteropus_rufus
22561,0.29,-0.02,-0.51,Rousettus_madagascariensis,Pteropus_rufus
22581,0.26,-0.1,-0.34,Rousettus_madagascariensis,Pteropus_rufus
22601,0.24,-0.09,-0.37,Rousettus_madagascariensis,Pteropus_rufus
22621,0.32,0.09,-0.12,Rousettus_madagascariensis,Pteropus_rufus
22641,0.41,0.2,0.04,Rousettus_madagascariensis,Pteropus_rufus
22661,0.29,0.06,-0.02,Rousettus_madagascariensis,Pteropus_rufus
22681,0.23,0.05,0.13,Rousettus_madagascariensis,Pteropus_rufus
22701,0.12,0,0.13,Rousettus_madagascariensis,Pteropus_rufus
22721,0.1,0.09,0.21,Rousettus_madagascariensis,Pteropus_rufus
22741,0.19,0.12,0.29,Rousettus_madagascariensis,Pteropus_rufus
22761,0.21,0.21,0.27,Rousettus_madagascariensis,Pteropus_rufus
22781,0.28,0.2,0.17,Rousettus_madagascariensis,Pteropus_rufus
22801,0.37,0.17,0.18,Rousettus_madagascariensis,Pteropus_rufus
22821,0.34,0,0.03,Rousettus_madagascariensis,Pteropus_rufus
22841,0.3,-0.11,0,Rousettus_madagascariensis,Pteropus_rufus
22861,0.46,-0.15,0.06,Rousettus_madagascariensis,Pteropus_rufus
22881,0.5,-0.29,-0.08,Rousettus_madagascariensis,Pteropus_rufus
22901,0.51,-0.79,-0.38,Rousettus_madagascariensis,Pteropus_rufus
22921,0.55,-1.15,-0.61,Rousettus_madagascariensis,Pteropus_rufus
22941,0.46,-1.02,-0.58,Rousettus_madagascariensis,Pteropus_rufus
22961,0.35,-1.46,-0.95,Rousettus_madagascariensis,Pteropus_rufus
22981,0.29,-1.32,-0.77,Rousettus_madagascariensis,Pteropus_rufus
23001,0.28,-0.62,-0.51,Rousettus_madagascariensis,Pteropus_rufus
23021,0.36,-0.15,-0.21,Rousettus_madagascariensis,Pteropus_rufus
23041,0.41,0,-0.15,Rousettus_madagascariensis,Pteropus_rufus
23061,0.37,0.17,-0.03,Rousettus_madagascariensis,Pteropus_rufus
23081,0.42,0.26,-0.01,Rousettus_madagascariensis,Pteropus_rufus
23101,0.47,0.35,0.15,Rousettus_madagascariensis,Pteropus_rufus
23121,0.48,0.39,0.23,Rousettus_madagascariensis,Pteropus_rufus
23141,0.48,0.33,0.18,Rousettus_madagascariensis,Pteropus_rufus
23161,0.54,0.35,0.19,Rousettus_madagascariensis,Pteropus_rufus
23181,0.55,0.31,0.14,Rousettus_madagascariensis,Pteropus_rufus
23201,0.54,0.27,0.19,Rousettus_madagascariensis,Pteropus_rufus
23221,0.51,0.13,0.13,Rousettus_madagascariensis,Pteropus_rufus
23241,0.43,0.09,0.12,Rousettus_madagascariensis,Pteropus_rufus
23261,0.38,0.03,0.05,Rousettus_madagascariensis,Pteropus_rufus
23281,0.29,-0.07,0.07,Rousettus_madagascariensis,Pteropus_rufus
23301,0.25,-0.02,0.06,Rousettus_madagascariensis,Pteropus_rufus
23321,0.2,-0.16,-0.01,Rousettus_madagascariensis,Pteropus_rufus
23341,0.25,-0.13,-0.05,Rousettus_madagascariensis,Pteropus_rufus
23361,0.2,-0.09,0.09,Rousettus_madagascariensis,Pteropus_rufus
23381,0.14,-0.02,0.11,Rousettus_madagascariensis,Pteropus_rufus
23401,0.1,-0.03,-0.02,Rousettus_madagascariensis,Pteropus_rufus
23421,0.09,-0.01,-0.07,Rousettus_madagascariensis,Pteropus_rufus
23441,0.2,0.03,-0.03,Rousettus_madagascariensis,Pteropus_rufus
23461,0.3,0.1,0.01,Rousettus_madagascariensis,Pteropus_rufus
23481,0.3,0.17,-0.01,Rousettus_madagascariensis,Pteropus_rufus
23501,0.27,0.07,-0.13,Rousettus_madagascariensis,Pteropus_rufus
23521,0.27,0.1,0,Rousettus_madagascariensis,Pteropus_rufus
23541,0.21,0.17,0.01,Rousettus_madagascariensis,Pteropus_rufus
23561,0.25,0.08,-0.17,Rousettus_madagascariensis,Pteropus_rufus
23581,0.31,0.1,-0.16,Rousettus_madagascariensis,Pteropus_rufus
23601,0.39,0.17,0.04,Rousettus_madagascariensis,Pteropus_rufus
23621,0.4,0.25,0.14,Rousettus_madagascariensis,Pteropus_rufus
23641,0.29,0.2,0.13,Rousettus_madagascariensis,Pteropus_rufus
23661,0.3,0.29,0.19,Rousettus_madagascariensis,Pteropus_rufus
23681,0.35,0.32,0.27,Rousettus_madagascariensis,Pteropus_rufus
23701,0.32,0.31,0.33,Rousettus_madagascariensis,Pteropus_rufus
23721,0.41,0.39,0.35,Rousettus_madagascariensis,Pteropus_rufus
23741,0.48,0.39,0.41,Rousettus_madagascariensis,Pteropus_rufus
23761,0.46,0.47,0.48,Rousettus_madagascariensis,Pteropus_rufus
23781,0.42,0.41,0.46,Rousettus_madagascariensis,Pteropus_rufus
23801,0.42,0.36,0.32,Rousettus_madagascariensis,Pteropus_rufus
23821,0.4,0.23,0.27,Rousettus_madagascariensis,Pteropus_rufus
23841,0.43,0.21,0.24,Rousettus_madagascariensis,Pteropus_rufus
23861,0.36,0.05,0.12,Rousettus_madagascariensis,Pteropus_rufus
23881,0.34,0.05,0.16,Rousettus_madagascariensis,Pteropus_rufus
23901,0.44,0.25,0.24,Rousettus_madagascariensis,Pteropus_rufus
23921,0.35,0.14,0.16,Rousettus_madagascariensis,Pteropus_rufus
23941,0.23,0.09,0,Rousettus_madagascariensis,Pteropus_rufus
23961,0.31,0.07,0,Rousettus_madagascariensis,Pteropus_rufus
23981,0.4,0.25,0.18,Rousettus_madagascariensis,Pteropus_rufus
24001,0.41,0.3,0.35,Rousettus_madagascariensis,Pteropus_rufus
24021,0.42,0.4,0.39,Rousettus_madagascariensis,Pteropus_rufus
24041,0.4,0.35,0.32,Rousettus_madagascariensis,Pteropus_rufus
24061,0.46,0.44,0.4,Rousettus_madagascariensis,Pteropus_rufus
24081,0.52,0.44,0.43,Rousettus_madagascariensis,Pteropus_rufus
24101,0.55,0.45,0.47,Rousettus_madagascariensis,Pteropus_rufus
24121,0.57,0.45,0.47,Rousettus_madagascariensis,Pteropus_rufus
24141,0.61,0.46,0.53,Rousettus_madagascariensis,Pteropus_rufus
24161,0.57,0.46,0.51,Rousettus_madagascariensis,Pteropus_rufus
24181,0.52,0.4,0.44,Rousettus_madagascariensis,Pteropus_rufus
24201,0.54,0.44,0.44,Rousettus_madagascariensis,Pteropus_rufus
24221,0.54,0.45,0.46,Rousettus_madagascariensis,Pteropus_rufus
24241,0.64,0.53,0.54,Rousettus_madagascariensis,Pteropus_rufus
24261,0.62,0.48,0.52,Rousettus_madagascariensis,Pteropus_rufus
24281,0.59,0.53,0.53,Rousettus_madagascariensis,Pteropus_rufus
24301,0.59,0.52,0.51,Rousettus_madagascariensis,Pteropus_rufus
24321,0.61,0.54,0.52,Rousettus_madagascariensis,Pteropus_rufus
24341,0.59,0.57,0.55,Rousettus_madagascariensis,Pteropus_rufus
24361,0.64,0.57,0.59,Rousettus_madagascariensis,Pteropus_rufus
24381,0.64,0.59,0.6,Rousettus_madagascariensis,Pteropus_rufus
24401,0.6,0.53,0.53,Rousettus_madagascariensis,Pteropus_rufus
24421,0.59,0.53,0.5,Rousettus_madagascariensis,Pteropus_rufus
24441,0.55,0.52,0.49,Rousettus_madagascariensis,Pteropus_rufus
24461,0.55,0.53,0.49,Rousettus_madagascariensis,Pteropus_rufus
24481,0.55,0.48,0.47,Rousettus_madagascariensis,Pteropus_rufus
24501,0.55,0.43,0.43,Rousettus_madagascariensis,Pteropus_rufus
24521,0.49,0.4,0.42,Rousettus_madagascariensis,Pteropus_rufus
24541,0.56,0.4,0.4,Rousettus_madagascariensis,Pteropus_rufus
24561,0.56,0.43,0.4,Rousettus_madagascariensis,Pteropus_rufus
24581,0.53,0.33,0.3,Rousettus_madagascariensis,Pteropus_rufus
24601,0.53,0.41,0.42,Rousettus_madagascariensis,Pteropus_rufus
24621,0.54,0.43,0.46,Rousettus_madagascariensis,Pteropus_rufus
24641,0.53,0.41,0.47,Rousettus_madagascariensis,Pteropus_rufus
24661,0.53,0.37,0.43,Rousettus_madagascariensis,Pteropus_rufus
24681,0.51,0.37,0.4,Rousettus_madagascariensis,Pteropus_rufus
24701,0.51,0.39,0.42,Rousettus_madagascariensis,Pteropus_rufus
24721,0.55,0.38,0.48,Rousettus_madagascariensis,Pteropus_rufus
24741,0.47,0.36,0.51,Rousettus_madagascariensis,Pteropus_rufus
24761,0.48,0.36,0.51,Rousettus_madagascariensis,Pteropus_rufus
24781,0.55,0.41,0.56,Rousettus_madagascariensis,Pteropus_rufus
24801,0.53,0.34,0.51,Rousettus_madagascariensis,Pteropus_rufus
24821,0.52,0.27,0.46,Rousettus_madagascariensis,Pteropus_rufus
24841,0.46,0.17,0.39,Rousettus_madagascariensis,Pteropus_rufus
24861,0.51,0.24,0.4,Rousettus_madagascariensis,Pteropus_rufus
24881,0.41,0.09,0.24,Rousettus_madagascariensis,Pteropus_rufus
24901,0.29,0.02,0.22,Rousettus_madagascariensis,Pteropus_rufus
24921,0.28,0.14,0.17,Rousettus_madagascariensis,Pteropus_rufus
24941,0.32,0.14,0.01,Rousettus_madagascariensis,Pteropus_rufus
24961,0.14,-0.05,-0.27,Rousettus_madagascariensis,Pteropus_rufus
24981,0.01,-0.13,-0.4,Rousettus_madagascariensis,Pteropus_rufus
25001,-0.13,-0.27,-0.6,Rousettus_madagascariensis,Pteropus_rufus
25021,-0.23,-0.23,-0.68,Rousettus_madagascariensis,Pteropus_rufus
25041,-0.09,-0.14,-0.66,Rousettus_madagascariensis,Pteropus_rufus
25061,-0.36,-0.19,-0.8,Rousettus_madagascariensis,Pteropus_rufus
25081,-0.2,-0.06,-0.33,Rousettus_madagascariensis,Pteropus_rufus
25101,-0.14,-0.09,-0.43,Rousettus_madagascariensis,Pteropus_rufus
25121,-0.16,-0.04,-0.33,Rousettus_madagascariensis,Pteropus_rufus
25141,-0.19,-0.07,-0.16,Rousettus_madagascariensis,Pteropus_rufus
25161,-0.04,-0.08,0.03,Rousettus_madagascariensis,Pteropus_rufus
25181,0.11,0.11,0.13,Rousettus_madagascariensis,Pteropus_rufus
25201,0.23,0.28,0.23,Rousettus_madagascariensis,Pteropus_rufus
25221,0.34,0.28,0.28,Rousettus_madagascariensis,Pteropus_rufus
25241,0.36,0.36,0.35,Rousettus_madagascariensis,Pteropus_rufus
25261,0.44,0.32,0.33,Rousettus_madagascariensis,Pteropus_rufus
25281,0.47,0.36,0.34,Rousettus_madagascariensis,Pteropus_rufus
25301,0.51,0.46,0.44,Rousettus_madagascariensis,Pteropus_rufus
25321,0.53,0.41,0.41,Rousettus_madagascariensis,Pteropus_rufus
25341,0.57,0.4,0.4,Rousettus_madagascariensis,Pteropus_rufus
25361,0.55,0.42,0.35,Rousettus_madagascariensis,Pteropus_rufus
25381,0.49,0.31,0.29,Rousettus_madagascariensis,Pteropus_rufus
25401,0.47,0.23,0.28,Rousettus_madagascariensis,Pteropus_rufus
25421,0.43,0.24,0.26,Rousettus_madagascariensis,Pteropus_rufus
25441,0.39,0.1,0.17,Rousettus_madagascariensis,Pteropus_rufus
25461,0.29,0.04,0.16,Rousettus_madagascariensis,Pteropus_rufus
25481,0.29,-0.05,0.11,Rousettus_madagascariensis,Pteropus_rufus
25501,0.24,-0.33,-0.09,Rousettus_madagascariensis,Pteropus_rufus
25521,0.1,-0.52,-0.26,Rousettus_madagascariensis,Pteropus_rufus
25541,-0.16,-0.56,-0.31,Rousettus_madagascariensis,Pteropus_rufus
25561,-0.19,-0.69,-0.6,Rousettus_madagascariensis,Pteropus_rufus
25581,-0.04,-0.53,-0.42,Rousettus_madagascariensis,Pteropus_rufus
25601,-0.23,-0.77,-0.7,Rousettus_madagascariensis,Pteropus_rufus
25621,-0.3,-0.94,-0.92,Rousettus_madagascariensis,Pteropus_rufus
25641,-0.23,-0.78,-0.76,Rousettus_madagascariensis,Pteropus_rufus
25661,-0.13,-0.71,-0.72,Rousettus_madagascariensis,Pteropus_rufus
25681,-0.13,-0.67,-0.67,Rousettus_madagascariensis,Pteropus_rufus
25701,-0.03,-0.62,-0.63,Rousettus_madagascariensis,Pteropus_rufus
25721,-0.16,-0.38,-0.42,Rousettus_madagascariensis,Pteropus_rufus
25741,-0.04,-0.35,-0.37,Rousettus_madagascariensis,Pteropus_rufus
25761,-0.01,-0.16,-0.16,Rousettus_madagascariensis,Pteropus_rufus
25781,-0.01,-0.08,-0.13,Rousettus_madagascariensis,Pteropus_rufus
25801,0.08,0.05,0,Rousettus_madagascariensis,Pteropus_rufus
25821,0.05,0.12,0.07,Rousettus_madagascariensis,Pteropus_rufus
25841,0.09,0.06,0,Rousettus_madagascariensis,Pteropus_rufus
25861,0.07,0.16,0.1,Rousettus_madagascariensis,Pteropus_rufus
25881,0.12,0.27,0.22,Rousettus_madagascariensis,Pteropus_rufus
25901,0.03,0.31,0.22,Rousettus_madagascariensis,Pteropus_rufus
25921,0.14,0.31,0.23,Rousettus_madagascariensis,Pteropus_rufus
25941,0.08,0.27,0.2,Rousettus_madagascariensis,Pteropus_rufus
25961,0.01,0.26,0.2,Rousettus_madagascariensis,Pteropus_rufus
25981,0.12,0.31,0.27,Rousettus_madagascariensis,Pteropus_rufus
26001,0.29,0.41,0.37,Rousettus_madagascariensis,Pteropus_rufus
26021,0.34,0.43,0.41,Rousettus_madagascariensis,Pteropus_rufus
26041,0.33,0.5,0.46,Rousettus_madagascariensis,Pteropus_rufus
26061,0.28,0.46,0.42,Rousettus_madagascariensis,Pteropus_rufus
26081,0.2,0.33,0.27,Rousettus_madagascariensis,Pteropus_rufus
26101,0.25,0.29,0.26,Rousettus_madagascariensis,Pteropus_rufus
26121,0.19,0.17,0.14,Rousettus_madagascariensis,Pteropus_rufus
26141,0.23,0.25,0.22,Rousettus_madagascariensis,Pteropus_rufus
26161,0.33,0.22,0.2,Rousettus_madagascariensis,Pteropus_rufus
26181,0.3,0.18,0.15,Rousettus_madagascariensis,Pteropus_rufus
26201,0.19,0.05,0.08,Rousettus_madagascariensis,Pteropus_rufus
26221,0.2,-0.02,0.05,Rousettus_madagascariensis,Pteropus_rufus
26241,0.23,-0.04,0.03,Rousettus_madagascariensis,Pteropus_rufus
26261,0.27,0.01,0.03,Rousettus_madagascariensis,Pteropus_rufus
26281,0.32,0.06,0.12,Rousettus_madagascariensis,Pteropus_rufus
26301,0.4,0.17,0.24,Rousettus_madagascariensis,Pteropus_rufus
26321,0.45,0.29,0.37,Rousettus_madagascariensis,Pteropus_rufus
26341,0.43,0.18,0.25,Rousettus_madagascariensis,Pteropus_rufus
26361,0.4,0.24,0.26,Rousettus_madagascariensis,Pteropus_rufus
26381,0.39,0.21,0.2,Rousettus_madagascariensis,Pteropus_rufus
26401,0.46,0.27,0.23,Rousettus_madagascariensis,Pteropus_rufus
26421,0.5,0.35,0.29,Rousettus_madagascariensis,Pteropus_rufus
26441,0.52,0.33,0.31,Rousettus_madagascariensis,Pteropus_rufus
26461,0.56,0.41,0.44,Rousettus_madagascariensis,Pteropus_rufus
26481,0.56,0.45,0.48,Rousettus_madagascariensis,Pteropus_rufus
26501,0.51,0.44,0.48,Rousettus_madagascariensis,Pteropus_rufus
26521,0.51,0.42,0.47,Rousettus_madagascariensis,Pteropus_rufus
26541,0.55,0.47,0.54,Rousettus_madagascariensis,Pteropus_rufus
26561,0.56,0.48,0.58,Rousettus_madagascariensis,Pteropus_rufus
26581,0.57,0.47,0.59,Rousettus_madagascariensis,Pteropus_rufus
26601,0.48,0.45,0.56,Rousettus_madagascariensis,Pteropus_rufus
26621,0.52,0.47,0.58,Rousettus_madagascariensis,Pteropus_rufus
26641,0.52,0.51,0.6,Rousettus_madagascariensis,Pteropus_rufus
26661,0.5,0.48,0.56,Rousettus_madagascariensis,Pteropus_rufus
26681,0.56,0.53,0.58,Rousettus_madagascariensis,Pteropus_rufus
26701,0.56,0.49,0.52,Rousettus_madagascariensis,Pteropus_rufus
26721,0.53,0.47,0.5,Rousettus_madagascariensis,Pteropus_rufus
26741,0.54,0.42,0.45,Rousettus_madagascariensis,Pteropus_rufus
26761,0.54,0.44,0.46,Rousettus_madagascariensis,Pteropus_rufus
26781,0.57,0.49,0.49,Rousettus_madagascariensis,Pteropus_rufus
26801,0.58,0.48,0.48,Rousettus_madagascariensis,Pteropus_rufus
26821,0.51,0.4,0.4,Rousettus_madagascariensis,Pteropus_rufus
26841,0.51,0.34,0.34,Rousettus_madagascariensis,Pteropus_rufus
26861,0.53,0.32,0.34,Rousettus_madagascariensis,Pteropus_rufus
26881,0.45,0.24,0.25,Rousettus_madagascariensis,Pteropus_rufus
26901,0.41,0.22,0.22,Rousettus_madagascariensis,Pteropus_rufus
26921,0.4,0.27,0.26,Rousettus_madagascariensis,Pteropus_rufus
26941,0.38,0.35,0.32,Rousettus_madagascariensis,Pteropus_rufus
26961,0.44,0.38,0.34,Rousettus_madagascariensis,Pteropus_rufus
26981,0.37,0.33,0.29,Rousettus_madagascariensis,Pteropus_rufus
27001,0.39,0.31,0.25,Rousettus_madagascariensis,Pteropus_rufus
27021,0.44,0.4,0.34,Rousettus_madagascariensis,Pteropus_rufus
27041,0.4,0.47,0.42,Rousettus_madagascariensis,Pteropus_rufus
27061,0.35,0.48,0.42,Rousettus_madagascariensis,Pteropus_rufus
27081,0.48,0.57,0.53,Rousettus_madagascariensis,Pteropus_rufus
27101,0.49,0.61,0.59,Rousettus_madagascariensis,Pteropus_rufus
27121,0.41,0.49,0.47,Rousettus_madagascariensis,Pteropus_rufus
27141,0.44,0.48,0.48,Rousettus_madagascariensis,Pteropus_rufus
27161,0.39,0.49,0.49,Rousettus_madagascariensis,Pteropus_rufus
27181,0.47,0.53,0.55,Rousettus_madagascariensis,Pteropus_rufus
27201,0.47,0.58,0.62,Rousettus_madagascariensis,Pteropus_rufus
27221,0.44,0.54,0.58,Rousettus_madagascariensis,Pteropus_rufus
27241,0.42,0.41,0.47,Rousettus_madagascariensis,Pteropus_rufus
27261,0.36,0.35,0.43,Rousettus_madagascariensis,Pteropus_rufus
27281,0.19,0.17,0.23,Rousettus_madagascariensis,Pteropus_rufus
27301,0.23,0.15,0.18,Rousettus_madagascariensis,Pteropus_rufus
27321,0.43,0.41,0.36,Rousettus_madagascariensis,Pteropus_rufus
27341,0.37,0.37,0.33,Rousettus_madagascariensis,Pteropus_rufus
27361,0.31,0.32,0.36,Rousettus_madagascariensis,Pteropus_rufus
27381,0.26,0.3,0.32,Rousettus_madagascariensis,Pteropus_rufus
27401,0.29,0.29,0.31,Rousettus_madagascariensis,Pteropus_rufus
27421,0.35,0.35,0.33,Rousettus_madagascariensis,Pteropus_rufus
27441,0.35,0.36,0.36,Rousettus_madagascariensis,Pteropus_rufus
27461,0.35,0.4,0.37,Rousettus_madagascariensis,Pteropus_rufus
27481,0.5,0.49,0.51,Rousettus_madagascariensis,Pteropus_rufus
27501,0.46,0.42,0.47,Rousettus_madagascariensis,Pteropus_rufus
27521,0.43,0.33,0.41,Rousettus_madagascariensis,Pteropus_rufus
27541,0.47,0.34,0.41,Rousettus_madagascariensis,Pteropus_rufus
27561,0.49,0.32,0.32,Rousettus_madagascariensis,Pteropus_rufus
27581,0.51,0.31,0.34,Rousettus_madagascariensis,Pteropus_rufus
27601,0.51,0.35,0.38,Rousettus_madagascariensis,Pteropus_rufus
27621,0.46,0.29,0.31,Rousettus_madagascariensis,Pteropus_rufus
27641,0.49,0.32,0.31,Rousettus_madagascariensis,Pteropus_rufus
27661,0.56,0.35,0.36,Rousettus_madagascariensis,Pteropus_rufus
27681,0.4,0.27,0.23,Rousettus_madagascariensis,Pteropus_rufus
27701,0.45,0.38,0.34,Rousettus_madagascariensis,Pteropus_rufus
27721,0.47,0.43,0.39,Rousettus_madagascariensis,Pteropus_rufus
27741,0.46,0.4,0.36,Rousettus_madagascariensis,Pteropus_rufus
27761,0.41,0.37,0.34,Rousettus_madagascariensis,Pteropus_rufus
27781,0.36,0.3,0.25,Rousettus_madagascariensis,Pteropus_rufus
27801,0.38,0.27,0.2,Rousettus_madagascariensis,Pteropus_rufus
27821,0.48,0.38,0.33,Rousettus_madagascariensis,Pteropus_rufus
27841,0.48,0.34,0.3,Rousettus_madagascariensis,Pteropus_rufus
27861,0.51,0.24,0.21,Rousettus_madagascariensis,Pteropus_rufus
27881,0.61,0.32,0.28,Rousettus_madagascariensis,Pteropus_rufus
27901,0.6,0.23,0.16,Rousettus_madagascariensis,Pteropus_rufus
27921,0.63,0.25,0.18,Rousettus_madagascariensis,Pteropus_rufus
27941,0.61,0.38,0.33,Rousettus_madagascariensis,Pteropus_rufus
27961,0.68,0.4,0.37,Rousettus_madagascariensis,Pteropus_rufus
27981,0.64,0.36,0.33,Rousettus_madagascariensis,Pteropus_rufus
28001,0.6,0.36,0.33,Rousettus_madagascariensis,Pteropus_rufus
28021,0.54,0.28,0.28,Rousettus_madagascariensis,Pteropus_rufus
28041,0.46,0.29,0.26,Rousettus_madagascariensis,Pteropus_rufus
28061,0.44,0.39,0.33,Rousettus_madagascariensis,Pteropus_rufus
28081,0.41,0.41,0.32,Rousettus_madagascariensis,Pteropus_rufus
28101,0.38,0.38,0.32,Rousettus_madagascariensis,Pteropus_rufus
28121,0.38,0.41,0.32,Rousettus_madagascariensis,Pteropus_rufus
28141,0.3,0.21,0.06,Rousettus_madagascariensis,Pteropus_rufus
28161,0.21,0.24,0.05,Rousettus_madagascariensis,Pteropus_rufus
28181,0.31,0.34,0.2,Rousettus_madagascariensis,Pteropus_rufus
28201,0.37,0.37,0.28,Rousettus_madagascariensis,Pteropus_rufus
28221,0.37,0.37,0.29,Rousettus_madagascariensis,Pteropus_rufus
28241,0.42,0.36,0.34,Rousettus_madagascariensis,Pteropus_rufus
28261,0.38,0.29,0.28,Rousettus_madagascariensis,Pteropus_rufus
28281,0.37,0.23,0.25,Rousettus_madagascariensis,Pteropus_rufus
28301,0.41,0.28,0.29,Rousettus_madagascariensis,Pteropus_rufus
28321,0.35,0.21,0.24,Rousettus_madagascariensis,Pteropus_rufus
28341,0.44,0.35,0.39,Rousettus_madagascariensis,Pteropus_rufus
28361,0.44,0.34,0.4,Rousettus_madagascariensis,Pteropus_rufus
28381,0.37,0.33,0.36,Rousettus_madagascariensis,Pteropus_rufus
28401,0.37,0.32,0.3,Rousettus_madagascariensis,Pteropus_rufus
28421,0.44,0.44,0.41,Rousettus_madagascariensis,Pteropus_rufus
28441,0.49,0.46,0.41,Rousettus_madagascariensis,Pteropus_rufus
28461,0.48,0.49,0.46,Rousettus_madagascariensis,Pteropus_rufus
28481,0.54,0.54,0.53,Rousettus_madagascariensis,Pteropus_rufus
28501,0.54,0.54,0.53,Rousettus_madagascariensis,Pteropus_rufus
28521,0.57,0.56,0.55,Rousettus_madagascariensis,Pteropus_rufus
28541,0.52,0.53,0.54,Rousettus_madagascariensis,Pteropus_rufus
28561,0.49,0.52,0.54,Rousettus_madagascariensis,Pteropus_rufus
28581,0.55,0.56,0.58,Rousettus_madagascariensis,Pteropus_rufus
28601,0.55,0.56,0.58,Rousettus_madagascariensis,Pteropus_rufus
28621,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28641,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28661,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28681,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28701,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28721,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28741,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28761,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28781,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28801,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28821,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28841,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28861,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28881,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28901,0.13,0.22,0.28,Rousettus_madagascariensis,Pteropus_rufus
28921,0.09,0.11,-0.2,Rousettus_madagascariensis,Pteropus_rufus
28941,-0.05,-0.05,-0.25,Rousettus_madagascariensis,Pteropus_rufus
28961,-0.05,-0.05,-0.25,Rousettus_madagascariensis,Pteropus_rufus
28981,-0.05,-0.05,-0.25,Rousettus_madagascariensis,Pteropus_rufus
29001,-0.05,-0.05,-0.25,Rousettus_madagascariensis,Pteropus_rufus
29021,-0.44,-0.32,0.11,Rousettus_madagascariensis,Pteropus_rufus
29041,-0.44,-0.32,0.11,Rousettus_madagascariensis,Pteropus_rufus
29061,-0.44,-0.32,0.11,Rousettus_madagascariensis,Pteropus_rufus
29081,-0.44,-0.32,0.11,Rousettus_madagascariensis,Pteropus_rufus
29101,-0.44,-0.32,0.11,Rousettus_madagascariensis,Pteropus_rufus
29121,-0.44,-0.32,0.11,Rousettus_madagascariensis,Pteropus_rufus
29141,-0.14,-1.87,-0.54,Rousettus_madagascariensis,Pteropus_rufus
29161,-0.24,-1.89,-0.55,Rousettus_madagascariensis,Pteropus_rufus
29181,-0.47,-2.25,-1,Rousettus_madagascariensis,Pteropus_rufus
29201,-0.16,-2.58,-1.19,Rousettus_madagascariensis,Pteropus_rufus
29221,-0.16,-2.58,-1.19,Rousettus_madagascariensis,Pteropus_rufus
29241,-0.16,-2.58,-1.19,Rousettus_madagascariensis,Pteropus_rufus
